location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
Ciudad de México,16v8zpkf6g7sg7l,KovZpZA6EkkA,A-ha (Preferente general de pie).,"La agrupación de origen noruego, a-ha, se presentará en el Auditorio Nacional con su tour Hunting High and Low Live que tiene como objetivo interpretar todos los temas de su álbum debut del mismo nombre. La cita es el próximo 22 de septiembre. Los boletos estarán disponibles en preventa Citibanamex el 17 y 18 de marzo a través de ticketmaster.com.mx; y un día después estarán disponibles al público en general en las taquillas del inmueble y a través del sistema Ticketmaster. La banda formada por el vocalista y compositor Morten Harket y por los guitarristas y compositores Paul Waaktaar Savoy y Magne Furuholmen surgió en la década de los 80. Es una de las más emblemáticas del synth pop y también del rock alternativo de esa época. La actual gira está hecha para celebrar el 35 aniversario del lanzamiento de la versión original de Take On Me publicada en el Reino Unido el 19 de octubre de 1984.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/aha-preferente-general-de-pie-ciudad-de-mexico-distrito-federal-08-11-2021/event/1400586207C4C12B,Music,Rock,2021-08-11,20:30:00,Auditorio Nacional
Ciudad de México,1afza-0gkdm5adm,KovZpZA6EkkA,"Clásicos Fantásticos ""La Gusana Ciega y Jumbo""","Dos de las bandas más importantes de la escena del rock nacional unirán sus talentos para crear el concepto Clásicos Fantásticos. Jumbo, precursores del llamado movimiento de la avanzada regia, y La Gusana Ciega, una de las bandas más prolíficas del rock alternativo en español, presentarán un gran abanico de sus grandes éxitos el próximo sábado, 12 de septiembre y qué mejor lugar para vivir esta intensa y energética velada que el Auditorio Nacional. La preventa Citibanamex se realizará el 11 de marzo (venta online por Ticketmaster.com.mx) y 12 de marzo en toda la red Ticketmaster. Han sido pocas las bandas que han logrado crear canciones que trasciendan con el paso del tiempo. Con más de 10 álbumes y una extensa lista de hits sonados por semanas consecutivas, han llegado a distintas generaciones con temas que son considerados actualmente como clásicos del cancionero del rock en español.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/lagusanaciega'}],[{'url': 'http://www.lagusana.com.mx/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/clasicos-fantasticos-la-gusana-ciega-y-ciudad-de-mexico-distrito-federal-09-18-2021/event/14005864F72C9EF7,Music,Rock,2021-09-18,20:00:00,Auditorio Nacional
Ciudad de México,1afza-0gkduqyyv,KovZpZA6EkkA,"Clásicos Fantásticos ""La Gusana Ciega y Jumbo""(Preferente Gral de Pie)","Dos de las bandas más importantes de la escena del rock nacional unirán sus talentos para crear el concepto Clásicos Fantásticos. Jumbo, precursores del llamado movimiento de la avanzada regia, y La Gusana Ciega, una de las bandas más prolíficas del rock alternativo en español, presentarán un gran abanico de sus grandes éxitos el próximo sábado, 12 de septiembre y qué mejor lugar para vivir esta intensa y energética velada que el Auditorio Nacional. La preventa Citibanamex se realizará el 11 de marzo (venta online por Ticketmaster.com.mx) y 12 de marzo en toda la red Ticketmaster. Han sido pocas las bandas que han logrado crear canciones que trasciendan con el paso del tiempo. Con más de 10 álbumes y una extensa lista de hits sonados por semanas consecutivas, han llegado a distintas generaciones con temas que son considerados actualmente como clásicos del cancionero del rock en español.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/lagusanaciega'}],[{'url': 'http://www.lagusana.com.mx/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/clasicos-fantasticos-la-gusana-ciega-y-ciudad-de-mexico-distrito-federal-09-18-2021/event/14005864F6779E41,Music,Rock,2021-09-18,20:00:00,Auditorio Nacional
Ciudad de México,17azvpg62xqyw8l,KovZpZA6EkkA,Haragan & Cia,"Han pasado casi tres décadas desde que Luis Alvarez ""el Haragán"" debutara por pri-mera vez en un escenario, ""Muñequita sintética"" ,""Él no lo mató"", "" Tú mamá no me quiere"", "" Historia de un minuto"" entre muchas otras, son canciones que forman parte de la cultura popular. Para celebrar sus 30 años de exitosa carrera ininterrumpida, Luis Alvarez ""El Ha-ragán y cía"" darán un show especial, la cita será esté próximo domingo 19 de abril del 2020 en el coloso de Paseo de la Reforma. Los boletos tendrán un costo de $ y estarán disponibles para venta a todo el publico a partir de este jueves 1 de agosto en el sistema ticketmaster y taquillas del auditorio. El festejo por su 30 aniversario será único e irrepetible, un viaje por toda su discogra-fía, sus éxitos; canciones que forman parte de la memoria colectiva, con 11 discos, en donde coquetean con ritmos que van desde rock hasta el blues.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/haragan-cia-ciudad-de-mexico-distrito-federal-09-25-2021/event/140056FF9AC3241F,Music,Rock,2021-09-25,20:30:00,Auditorio Nacional
Ciudad de México,16fzark-gzac7dk6,KovZpZA6EtdA,Airbag,"La agrupación de rock argentino Airbag, integrada por los hermanos Patricio, Gastón y Guido Sardelli, anuncia su regreso a la Ciudad de México. La fecha pactada para esta nueva travesía musical, que servirá como marco perfecto para la presentación de su nuevo disco será el próximo sábado 6 de junio en el Lunario del Auditorio Nacional. La preventa Citibanamex se realizará el 20 de diciembre.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/AIRBAG.OFICIAL'}],null,19.424682,-99.1954,https://www.ticketmaster.com.mx/airbag-ciudad-de-mexico-distrito-federal-10-30-2021/event/14005793875D3256,Music,Rock,2021-10-30,20:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1afza-6gkd5jid3,KovZpZA6EkkA,Ringo Starr and His All Starr Band,"Hoy OCESA anuncia el regreso Ringo Starr a la Ciudad de México acompañado por su All Starr Band, que en la actualidad está formada por Steve Lukather, Colin Hay, Gregg Rolie, Warren Ham, Gregg Bissonette y Hamish Stuart. El 20 de octubre, Starr y compañía tomarán el escenario del Auditorio Nacional. Los boletos estarán disponibles en una Preventa Exclusiva para titulares de tarjetas Citibanamex los días 2 y 3 de marzo y en Venta General a partir del 4 de marzo a través de www.ticketmaster.com.mx Este anuncio llega justo después del lanzamiento del vigésimo disco de estudio de Ringo, What's My Name. La canción principal es un himno entusiasta escrito por un miembro de All Starr Band que regresa, Colin Hay, que convierte un canto familiar de los shows en vivo de Ringo en un coro que seguramente complacerá multitudes.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/ringo-starr-and-his-all-starr-ciudad-de-mexico-distrito-federal-10-20-2021/event/14005847CB9A8ED2,Music,Pop,2021-10-20,20:30:00,Auditorio Nacional
Ciudad de México,1kazv9-6gaci-ev,KovZpZA6EtdA,Macedonia en Concierto,null,Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/macedonia-en-concierto-ciudad-de-mexico-distrito-federal-11-19-2021/event/140057847EB219F4,Music,Pop,2021-11-19,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1afzaozgkd9vox5,KovZpZA6EtdA,Maldita Nerea,"MALDITA NEREA prepara su nuevo concierto en México el próximo 21 de Marzo. El grupo liderado por Jorge Ruiz, vuelve al Lunario de Ciudad de México para presentar su nuevo disco, ""Un Planeta Llamado Nosotros"", que lanzará Sony Music el 31 de Enero de 2020. En este nuevo trabajo, que verá la luz el próximo 31 de Enero, la banda murciana vuelve a sumergirnos en ese particular universo lleno de energía y vitalidad al que nos tiene tan acostumbrados en sus producciones discográficas. Eso sí, esta vez, con más fuerza y claridad de lo habitual. Y hemos podido comprobarlo ya en el primer single homónimo, producido por Paco Salazar, con el que han superado las 600.000 visitas en YouTube y Spotify en apenas unos días. ""Hacen falta más personas como tú, y menos miedo"", es el lema principal de este nuevo himno de Maldita Nerea que nos deja con la miel en los labios y con muchas ganas de conocer qué se esconde tras este nuevo trabajo.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,[{'url': 'http://www.malditanerea.com/'}],19.424682,-99.1954,https://www.ticketmaster.com.mx/maldita-nerea-ciudad-de-mexico-distrito-federal-11-20-2021/event/14005838D706088B,Music,Pop,2021-11-20,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,16fza-kfyza878uu,KovZpZA6EkkA,Luis Pescetti,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/luis-pescetti-ciudad-de-mexico-distrito-federal-11-07-2021/event/14005846230F3FCC,Music,Children's Music,2021-11-07,13:00:00,Auditorio Nacional
Ciudad de México,16v8zp7b0g7hv7j,KovZpZA6EkkA,Luis Pescetti VIP,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/luis-pescetti-vip-ciudad-de-mexico-distrito-federal-11-07-2021/event/1400584624F3411C,Music,Children's Music,2021-11-07,13:00:00,Auditorio Nacional
Ciudad de México,1afzaomgkeejeql,KovZpZA6EkkA,Liverpool Legends: The Complete Beatles Experience,"No te pierdas a LIVERPOOL LEGENDS, el grupo tributo a los BEATLES más prestigiado en el mundo! Fundados por LOUISE HARRISON (hermana de GEORGE HARRISON), regresan al AUDITORIO NACIONAL los días VIERNES 15 y SABADO 16 DE MAYO, después de exitosos conciertos en nuestro país en 2015, 2016, 2017, 2018 y 2019. Disfruta un CONCIERTO Y PRODUCCION DE TODAS LAS ETAPAS DE LOS BEATLES que se ha ganado un lugar indiscutible como el mejor show tributo a los BEATLES en MEXICO! Una verdadera experiencia musical que cualquier fan de la música debe vivir! Acompañados por la ORQUESTA SINFONICA DE MINERIA, dirigida por el multi premiado Maestro, TOMER ADADDI. Más información en radiocentro.com. 7. Programa del evento con integrantes y directores Grupo: LIVERPOOL LEGENDS Orquesta: ORQUESTA SINFONICA DE MINERIA Maestro: TOMER ADADDI",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/liverpoollegendsofficial/timeline'}],null,19.424648,-99.19484,https://www.ticketmaster.com.mx/liverpool-legends-the-complete-beatles-experience-ciudad-de-mexico-distrito-federal-11-20-2021/event/14005837A79A775F,Music,Rock,2021-11-20,20:30:00,Auditorio Nacional
Ciudad de México,1afzaqegkeh6arr,KovZpZA6EkkA,Dead Can Dance,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/DeadCanDanceOfficial'}],[{'url': 'http://www.deadcandance.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/dead-can-dance-ciudad-de-mexico-distrito-federal-10-29-2021/event/14005742BC1C979E,Music,Rock,2021-10-29,21:00:00,Auditorio Nacional
Ciudad de México,1av8zpagkl0rmhe,KovZpZA6EkkA,Allison,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/Allisonoficial'}],null,19.424648,-99.19484,https://www.ticketmaster.com.mx/allison-ciudad-de-mexico-distrito-federal-02-04-2022/event/1400585AE4BEE6E7,Music,Rock,2022-02-04,20:30:00,Auditorio Nacional
México,1kazv9e8ga2bokw,KovZpZAJnJeA,Lucybell,"La banda chilena, Lucybell, es ya un referente del rock latinoamericano desde su debut en 1991. La agrupación integrada por Claudio Valenzuela, Eduardo Caces y Cote Foncea están de regreso en los escenarios como parte de la gira promocional del disco ""Magnético"", su primer disco en casi cuatro años. Con cerca de treinta años de carrera y un sonido que es una mezcla equilibrada de música de guitarra electrónica, acústica y rock, Lucybell ha lanzado al mercado ocho discos de estudio de donde se desprenden canciones que forman parte de la historia personal de cientos de fans alrededor del mundo",Juan Escutia #4 Col. Condesa,México,Distrito Federal,[{'url': 'https://www.facebook.com/lucybelloficial'}],[{'url': 'http://www.lucybell.cl/'}],19.4149494,-99.1750336,https://www.ticketmaster.com.mx/lucybell-mexico-distrito-federal-07-25-2021/event/140057090FE914F2,Music,Rock,2021-07-25,19:00:00,El Plaza Condesa
México,1afzarkgkdzmupz,KovZpZAJnJeA,Human Drama,"HUMAN DRAMA celebrando su XXXV aniversario con el TRILOGY SHOW, donde tocaran sus 3 principales discos Pin Ups, Cause And Effect y The World Inside en su TOTALIDAD, este 6 de Junio en Plaza Condesa!!! Acompáñanos en una noche legendaria con un show nunca antes realizado por la banda a lado de: Indovina, Balderas, Fuxan. Collister, Grove, González y Pozos.",Juan Escutia #4 Col. Condesa,México,Distrito Federal,null,null,19.4149494,-99.1750336,https://www.ticketmaster.com.mx/human-drama-mexico-distrito-federal-06-25-2022/event/14005793C0DCD5B8,Music,Rock,2022-06-25,20:00:00,El Plaza Condesa
México,1av8zp7gkwhdkii,KovZpZAJllnA,Foals,null,"Dakota S/N, Colonia Nápoles",México,Distrito Federal,[{'url': 'https://www.facebook.com/Foals'}],[{'url': 'http://www.foals.co.uk/'}],19.3934097,-99.1758118,https://www.ticketmaster.com.mx/foals-mexico-distrito-federal-05-13-2022/event/1400584C9BED3B2C,Music,Rock,2022-05-13,20:30:00,Pepsi Center WTC
México,1av8z4ugktzf5tz,KovZpZA6JttA,Dani Martín,"""Tras agotar el Teatro Metropólitan en el 2018 con la ""Gira Grandes Éxitos y Pequeños Desastres"", Dani Martín Regresa a la Ciudad de México a presentar su nuevo disco dentro de la ""Gira lo que me dé la gana"", podrás disfrutar las nuevas canciones de este disco junto con los éxitos de su carrera, un show único que no te puedes perder."" ***La sección VIP incluye ""Meet&Greet"" al final del show****","Independencia #90 Col. Centro, entre las calles de Balderas",México,Distrito Federal,null,null,19.433457,-99.146811,https://www.ticketmaster.com.mx/dani-martin-mexico-distrito-federal-09-24-2021/event/1400576FC050BA40,Music,Pop,2021-09-24,20:30:00,Teatro Metropolitan
México,1fazvbu-7sz726ea,KovZpZA6JttA,Dvicio,"Con su música han hecho vibrar a más de 10 países incluyendo Brasil y Tailandia. Dvicio, el quinteto español que ha conquistado las plataformas de streaming y estaciones de radio con temas como: ""Enamórate"", ""Casi humanos"", ""Qué tienes tú"" entre muchas otras, causará furor con su gran dosis de energía y buena vibra en su próximo concierto en la Ciudad de México.","Independencia #90 Col. Centro, entre las calles de Balderas",México,Distrito Federal,null,null,19.433457,-99.146811,https://www.ticketmaster.com.mx/dvicio-mexico-distrito-federal-11-05-2021/event/140058361131E614,Music,Pop,2021-11-05,20:30:00,Teatro Metropolitan
México,1afza-kgkdmjxah,KovZpZA6JttA,David Bisbal,"Luego de un receso de los escenarios, David Bisbal anunció que ya está más que listo para iniciar con una gira internacional que abarca entre otros países, a México. El cantautor que presentó su más reciente producción En tus planes, estará de regreso en nuestro país el próximo 3 de octubre en el Teatro Metropólitan. David regresa con un rotundo éxito y muestra de ello es que a tan solo unos días de que su producción musical viera la luz, se convirtió de inmediato en Disco de Platino en su natal España. Para el intérprete, éste álbum le representa un material más universal; un álbum colorista lleno de registros musicales que conectan a la perfección todos los estilos que caracterizan al artista desde la rumba latina a la más sentida balada.","Independencia #90 Col. Centro, entre las calles de Balderas",México,Distrito Federal,[{'url': 'https://www.facebook.com/davidbisbal'}],[{'url': 'http://www.davidbisbal.com/'}],19.433457,-99.146811,https://www.ticketmaster.com.mx/david-bisbal-mexico-distrito-federal-11-06-2021/event/14005846EE73E15B,Music,Pop,2021-11-06,20:00:00,Teatro Metropolitan
México,1afzarbgkdfptnu,KovZpZAJnJeA,Charli XCX,"Charli XCX es sin lugar a dudas la nueva sensación del pop británico. Es conocida por sus colaboraciones con Iggy Azalea e Icona Pop, pero últimamente son sus espectaculares shows en solitario los que entusiasman a los fanáticos. Charli posee una presencia dominante en el escenario que se conjuga con su poderosa voz y sus atuendos vanguardistas con los que busca poner a vibrar el escenario con sus canciones pegadizas como ""Boom Clap"" y ""You (Ha Ha Ha)"".Los críticos han defendido a Charli como el nuevo ícono de la música pop. Nacida en la ciudad británica de Stevenage, Charli XCX, también conocida como Charlotte Emma Aitchison, comenzó a escribir canciones a los 14 años. Con tan sólo 27 años, la artista británica está de regreso para presentar al público mexicano su tercer álbum de estudio titulado ""Charli"".",Juan Escutia #4 Col. Condesa,México,Distrito Federal,[{'url': 'https://www.facebook.com/charlixcxmusic'}],[{'url': 'http://www.charlixcxmusic.com/'}],19.4149494,-99.1750336,https://www.ticketmaster.com.mx/charli-xcx-mexico-distrito-federal-10-21-2022/event/14005798C85A98F6,Music,Rock,2022-10-21,21:00:00,El Plaza Condesa
